Orthogroup	Duplications (all)	Duplications (50% support)
OG0012053	8	8
OG0012054	8	8
OG0012055	5	5
OG0012056	6	6
OG0012057	6	6
OG0012058	9	9
OG0012059	8	8
OG0012060	9	9
OG0012061	10	10
OG0012062	7	7
OG0012063	8	8
OG0012064	11	11
OG0012065	9	9
OG0012066	9	9
OG0012067	9	9
OG0012068	9	9
OG0012069	8	8
OG0012070	9	9
OG0012071	8	8
OG0012072	9	9
OG0012073	9	9
OG0012074	8	8
OG0012075	10	10
OG0012076	10	10
OG0012077	7	6
OG0012078	8	8
OG0012079	10	10
OG0012080	9	9
OG0012081	8	8
OG0012082	9	9
OG0012083	9	9
OG0012084	11	11
OG0012085	10	10
OG0012086	9	9
OG0012087	12	12
OG0012088	8	5
OG0012089	12	12
OG0012090	9	9
OG0012091	9	9
OG0012092	10	10
OG0012093	8	8
OG0012094	9	9
OG0012095	9	9
OG0012096	12	12
OG0012097	10	10
OG0012098	8	8
OG0012099	11	11
OG0012100	9	9
OG0012101	10	10
OG0012102	10	10
OG0012103	9	9
OG0012104	9	9
OG0012105	10	10
OG0012106	9	9
OG0012107	10	10
OG0012108	9	9
OG0012109	8	8
OG0012110	7	7
OG0012111	9	9
OG0012112	8	8
OG0012113	10	10
OG0012114	9	9
OG0012115	9	9
OG0012116	7	6
OG0012117	9	9
OG0012118	9	9
OG0012119	8	8
OG0012120	10	10
OG0012121	9	9
OG0012122	9	9
OG0012123	9	9
OG0012124	9	9
OG0012125	9	9
OG0012126	10	10
OG0012127	9	9
OG0012128	9	9
OG0012129	10	10
OG0012130	9	9
OG0012131	9	9
OG0012132	8	8
OG0012133	9	9
OG0012134	10	10
OG0012135	8	8
OG0012136	9	9
OG0012137	9	9
OG0012138	8	8
OG0012139	8	8
OG0012140	9	9
OG0012141	6	6
OG0012142	9	9
OG0012143	10	10
OG0012144	10	10
OG0012145	8	8
OG0012146	7	7
OG0012147	9	9
OG0012148	9	9
OG0012149	7	7
OG0012150	10	10
OG0012151	11	11
OG0012152	10	10
OG0012153	11	11
OG0012154	11	11
OG0012155	11	11
OG0012156	10	10
OG0012157	11	11
OG0012158	12	12
OG0012159	11	11
OG0012160	12	12
OG0012161	12	12
OG0012162	12	12
OG0012163	12	12
OG0012164	12	12
OG0012165	12	12
OG0012166	11	11
OG0012167	12	12
OG0012168	12	12
OG0012169	12	12
OG0012170	12	12
OG0012171	12	12
OG0012172	12	12
OG0012173	12	12
OG0012174	12	12
OG0012175	11	11
OG0012176	4	4
OG0012177	10	10
OG0012178	4	4
OG0012179	4	4
OG0012180	3	3
OG0012181	11	11
OG0012182	5	5
OG0012183	4	4
OG0012184	11	11
OG0012185	11	11
OG0012186	10	10
OG0012187	2	2
OG0012188	4	4
OG0012189	3	3
OG0012190	11	11
OG0012191	3	3
OG0012192	4	4
OG0012193	11	11
OG0012194	3	3
OG0012195	3	3
OG0012196	4	4
OG0012197	4	4
OG0012198	4	4
OG0012199	11	11
OG0012200	11	11
OG0012201	4	4
OG0012202	4	4
OG0012203	11	11
OG0012204	2	2
OG0012205	11	11
OG0012206	2	2
OG0012207	2	1
OG0012208	11	11
OG0012209	4	3
OG0012210	4	4
OG0012211	4	3
OG0012212	3	2
OG0012213	3	3
OG0012214	9	9
OG0012215	4	4
OG0012216	2	2
OG0012217	4	4
OG0012218	4	3
OG0012219	3	3
OG0012220	3	3
OG0012221	4	4
OG0012222	6	6
OG0012223	3	3
OG0012224	3	3
OG0012225	4	4
OG0012226	4	4
OG0012227	3	3
OG0012228	3	3
OG0012229	4	4
OG0012230	4	4
OG0012231	11	11
OG0012232	2	2
OG0012233	11	11
OG0012234	5	5
OG0012235	2	2
OG0012236	4	4
OG0012237	2	2
OG0012238	4	3
OG0012239	5	4
OG0012240	4	3
OG0012241	5	5
OG0012242	3	3
OG0012243	7	7
OG0012244	6	6
OG0012245	5	4
OG0012246	4	4
OG0012247	5	5
OG0012248	4	4
OG0012249	3	2
OG0012250	1	1
OG0012251	3	1
OG0012252	4	4
OG0012253	2	2
OG0012254	2	2
OG0012255	4	4
OG0012256	3	3
OG0012257	4	4
OG0012258	2	2
OG0012259	4	4
OG0012260	4	4
OG0012261	4	4
OG0012262	4	3
OG0012263	5	5
OG0012264	4	4
OG0012265	4	4
OG0012266	4	4
OG0012267	5	5
OG0012268	5	5
OG0012269	5	5
OG0012270	2	2
OG0012271	4	4
OG0012272	3	3
OG0012273	4	4
OG0012274	4	4
OG0012275	4	4
OG0012276	3	3
OG0012277	5	5
OG0012278	4	4
OG0012279	5	5
OG0012280	2	1
OG0012281	4	4
OG0012282	4	4
OG0012283	5	5
OG0012284	4	4
OG0012285	11	11
OG0012286	3	3
OG0012287	11	11
OG0012288	3	2
OG0012289	3	3
OG0012290	4	4
OG0012291	3	3
OG0012292	6	6
OG0012293	4	4
OG0012294	4	4
OG0012295	3	3
OG0012296	3	3
OG0012297	5	5
OG0012298	3	2
OG0012299	5	4
OG0012300	2	1
OG0012301	2	2
OG0012302	4	4
OG0012303	4	4
OG0012304	3	2
OG0012305	11	11
OG0012306	2	2
OG0012307	4	4
OG0012308	4	4
OG0012309	9	9
OG0012310	4	4
OG0012311	3	3
OG0012312	4	4
OG0012313	2	2
OG0012314	2	0
OG0012315	4	4
OG0012316	7	7
OG0012317	2	2
OG0012318	5	5
OG0012319	11	11
OG0012320	2	2
OG0012321	3	2
OG0012322	4	4
OG0012323	3	2
OG0012324	4	4
OG0012325	3	3
OG0012326	11	11
OG0012327	4	4
OG0012328	3	3
OG0012329	4	4
OG0012330	4	4
OG0012331	4	4
OG0012332	4	4
OG0012333	4	4
OG0012334	3	3
OG0012335	4	4
OG0012336	4	4
OG0012337	3	3
OG0012338	9	9
OG0012339	3	2
OG0012340	4	4
OG0012341	3	3
OG0012342	4	4
OG0012343	3	2
OG0012344	4	4
OG0012345	2	1
OG0012346	4	4
OG0012347	3	3
OG0012348	2	2
OG0012349	4	4
OG0012350	3	3
OG0012351	6	6
OG0012352	4	4
OG0012353	4	4
OG0012354	4	4
OG0012355	3	3
OG0012356	3	2
OG0012357	10	10
OG0012358	3	3
OG0012359	4	4
OG0012360	5	5
OG0012361	7	6
OG0012362	4	4
OG0012363	8	8
OG0012364	4	3
OG0012365	4	3
OG0012366	4	4
OG0012367	4	4
OG0012368	4	4
OG0012369	3	3
OG0012370	5	5
OG0012371	4	4
OG0012372	4	4
OG0012373	3	3
OG0012374	4	4
OG0012375	4	4
OG0012376	4	4
OG0012377	4	4
OG0012378	2	2
OG0012379	4	4
OG0012380	8	8
OG0012381	3	2
OG0012382	3	3
OG0012383	4	4
OG0012384	4	4
OG0012385	4	4
OG0012386	3	3
OG0012387	4	4
OG0012388	4	4
OG0012389	4	4
OG0012390	4	4
OG0012391	3	3
OG0012392	5	5
OG0012393	3	3
OG0012394	3	3
OG0012395	2	2
OG0012396	4	4
OG0012397	3	2
OG0012398	4	4
OG0012399	4	4
OG0012400	3	3
OG0012401	4	3
OG0012402	3	3
OG0012403	4	4
OG0012404	2	2
OG0012405	3	3
OG0012406	3	1
OG0012407	2	2
OG0012408	5	5
OG0012409	4	4
OG0012410	3	3
OG0012411	3	3
OG0012412	2	1
OG0012413	2	1
OG0012414	7	7
OG0012415	3	3
OG0012416	8	8
OG0012417	3	2
OG0012418	3	3
OG0012419	3	3
OG0012420	2	1
OG0012421	4	4
OG0012422	5	5
OG0012423	3	2
OG0012424	3	3
OG0012425	5	5
OG0012426	2	2
OG0012427	4	4
OG0012428	4	2
OG0012429	6	6
OG0012430	3	3
OG0012431	4	4
OG0012432	3	3
OG0012433	3	3
OG0012434	4	4
OG0012435	4	4
OG0012436	4	4
OG0012437	2	2
OG0012438	5	5
OG0012439	3	3
OG0012440	3	2
OG0012441	3	3
OG0012442	4	4
OG0012443	4	4
OG0012444	1	1
OG0012445	4	4
OG0012446	3	3
OG0012447	4	4
OG0012448	7	7
OG0012449	3	3
OG0012450	3	3
OG0012451	5	5
OG0012452	4	2
OG0012453	4	4
OG0012454	2	2
OG0012455	2	1
OG0012456	5	5
OG0012457	4	4
OG0012458	3	3
OG0012459	3	3
OG0012460	4	4
OG0012461	5	5
OG0012462	5	5
OG0012463	4	4
OG0012464	4	4
OG0012465	2	2
OG0012466	3	3
OG0012467	3	3
OG0012468	3	3
OG0012469	2	2
OG0012470	4	4
OG0012471	4	4
OG0012472	4	4
OG0012473	4	4
OG0012474	4	4
OG0012475	4	4
OG0012476	3	3
OG0012477	5	5
OG0012478	6	6
OG0012479	3	2
OG0012480	4	4
OG0012481	3	3
OG0012482	7	5
OG0012483	3	2
OG0012484	3	3
OG0012485	5	5
OG0012486	3	3
OG0012487	4	3
OG0012488	4	4
OG0012489	10	10
OG0012490	4	4
OG0012491	3	3
OG0012492	4	4
OG0012493	4	4
OG0012494	5	3
OG0012495	4	4
OG0012496	4	4
OG0012497	2	1
OG0012498	4	4
OG0012499	2	2
OG0012500	3	2
OG0012501	3	3
OG0012502	2	2
OG0012503	4	3
OG0012504	3	2
OG0012505	5	4
OG0012506	3	3
OG0012507	5	5
OG0012508	10	10
OG0012509	5	5
OG0012510	5	5
OG0012511	5	5
OG0012512	8	7
OG0012513	5	5
OG0012514	5	5
OG0012515	3	2
OG0012516	4	4
OG0012517	5	5
OG0012518	5	5
OG0012519	4	3
OG0012520	4	4
OG0012521	5	5
OG0012522	4	3
OG0012523	9	9
OG0012524	5	3
OG0012525	5	5
OG0012526	5	5
OG0012527	5	4
OG0012528	4	4
OG0012529	4	4
OG0012530	5	4
OG0012531	3	2
OG0012532	5	5
OG0012533	10	10
OG0012534	5	5
OG0012535	5	5
OG0012536	4	4
OG0012537	6	6
OG0012538	4	3
OG0012539	5	5
OG0012540	5	5
OG0012541	5	5
OG0012542	8	8
OG0012543	11	11
OG0012544	4	4
OG0012545	5	5
OG0012546	4	4
OG0012547	5	5
OG0012548	4	4
OG0012549	6	6
OG0012550	2	2
OG0012551	4	4
OG0012552	6	6
OG0012553	3	3
OG0012554	4	2
OG0012555	3	3
OG0012556	4	4
OG0012557	11	11
OG0012558	5	5
OG0012559	4	3
OG0012560	6	6
OG0012561	5	5
OG0012562	5	5
OG0012563	5	5
OG0012564	5	4
OG0012565	9	9
OG0012566	3	3
OG0012567	2	2
OG0012568	10	10
OG0012569	9	9
OG0012570	5	5
OG0012571	5	5
OG0012572	4	3
OG0012573	4	4
OG0012574	5	5
OG0012575	4	4
OG0012576	5	5
OG0012577	4	4
OG0012578	4	3
OG0012579	4	4
OG0012580	5	4
OG0012581	5	5
OG0012582	4	4
OG0012583	5	5
OG0012584	5	5
OG0012585	4	4
OG0012586	5	5
OG0012587	11	11
OG0012588	5	5
OG0012589	5	5
OG0012590	10	10
OG0012591	5	5
OG0012592	5	5
OG0012593	5	5
OG0012594	5	5
OG0012595	4	3
OG0012596	3	3
OG0012597	5	5
OG0012598	3	3
OG0012599	3	2
OG0012600	5	5
OG0012601	5	5
OG0012602	4	3
OG0012603	5	5
OG0012604	4	4
OG0012605	4	3
OG0012606	5	5
OG0012607	5	5
OG0012608	5	5
OG0012609	4	4
OG0012610	7	7
OG0012611	11	11
OG0012612	5	4
OG0012613	4	4
OG0012614	4	4
OG0012615	6	6
OG0012616	9	9
OG0012617	4	4
OG0012618	6	6
OG0012619	5	5
OG0012620	6	6
OG0012621	8	8
OG0012622	5	4
OG0012623	5	5
OG0012624	4	4
OG0012625	5	5
OG0012626	11	11
OG0012627	11	11
OG0012628	4	4
OG0012629	5	5
OG0012630	4	4
OG0012631	4	4
OG0012632	4	4
OG0012633	6	6
OG0012634	5	5
OG0012635	4	4
OG0012636	4	4
OG0012637	5	3
OG0012638	5	5
OG0012639	3	3
OG0012640	4	4
OG0012641	5	5
OG0012642	5	5
OG0012643	5	5
OG0012644	5	5
OG0012645	4	4
OG0012646	5	5
OG0012647	11	11
OG0012648	5	5
OG0012649	3	3
OG0012650	4	3
OG0012651	10	10
OG0012652	5	5
OG0012653	6	6
OG0012654	5	5
OG0012655	4	3
OG0012656	4	4
OG0012657	7	7
OG0012658	2	2
OG0012659	5	5
OG0012660	5	5
OG0012661	4	4
OG0012662	3	3
OG0012663	5	4
OG0012664	4	4
OG0012665	5	5
OG0012666	5	5
OG0012667	3	3
OG0012668	3	3
OG0012669	5	5
OG0012670	5	5
OG0012671	7	7
OG0012672	5	5
OG0012673	6	6
OG0012674	4	4
OG0012675	2	2
OG0012676	5	5
OG0012677	5	5
OG0012678	3	3
OG0012679	5	5
OG0012680	4	4
OG0012681	5	5
OG0012682	5	5
OG0012683	5	5
OG0012684	4	4
OG0012685	4	4
OG0012686	5	5
OG0012687	10	10
OG0012688	5	5
OG0012689	5	5
OG0012690	5	5
OG0012691	5	5
OG0012692	5	5
OG0012693	5	5
OG0012694	3	3
OG0012695	5	5
OG0012696	5	5
OG0012697	6	6
OG0012698	11	11
OG0012699	6	6
OG0012700	5	5
OG0012701	11	11
OG0012702	6	6
OG0012703	5	5
OG0012704	11	11
OG0012705	7	7
OG0012706	11	11
OG0012707	6	6
OG0012708	11	11
OG0012709	7	7
OG0012710	4	4
OG0012711	7	7
OG0012712	4	4
OG0012713	11	11
OG0012714	11	11
OG0012715	11	11
OG0012716	6	6
OG0012717	11	11
OG0012718	4	4
OG0012719	6	6
OG0012720	11	11
OG0012721	6	6
OG0012722	6	6
OG0012723	4	2
OG0012724	6	6
OG0012725	5	5
OG0012726	5	5
OG0012727	6	6
OG0012728	5	5
OG0012729	4	4
OG0012730	11	11
OG0012731	6	6
OG0012732	5	5
OG0012733	7	7
OG0012734	11	11
OG0012735	11	11
OG0012736	11	11
OG0012737	11	11
OG0012738	6	6
OG0012739	6	6
OG0012740	6	6
OG0012741	11	11
OG0012742	7	7
OG0012743	11	11
OG0012744	11	11
OG0012745	11	11
OG0012746	6	6
OG0012747	11	11
OG0012748	8	8
OG0012749	6	6
OG0012750	11	11
OG0012751	11	11
OG0012752	11	11
OG0012753	7	7
OG0012754	11	11
OG0012755	11	11
OG0012756	11	11
OG0012757	11	11
OG0012758	11	11
OG0012759	11	11
OG0012760	11	11
OG0012761	11	11
OG0012762	6	6
OG0012763	5	5
OG0012764	10	10
OG0012765	6	6
OG0012766	3	3
OG0012767	5	5
OG0012768	5	3
OG0012769	5	4
OG0012770	6	6
OG0012771	5	5
OG0012772	11	11
OG0012773	7	5
OG0012774	7	7
OG0012775	7	7
OG0012776	6	6
OG0012777	11	11
OG0012778	7	7
OG0012779	7	7
OG0012780	7	7
OG0012781	7	7
OG0012782	4	4
OG0012783	7	7
OG0012784	6	5
OG0012785	5	5
OG0012786	6	6
OG0012787	5	5
OG0012788	6	6
OG0012789	6	6
OG0012790	11	11
OG0012791	5	5
OG0012792	6	6
OG0012793	7	7
OG0012794	6	5
OG0012795	7	7
OG0012796	4	3
OG0012797	6	5
OG0012798	11	11
OG0012799	7	7
OG0012800	7	7
OG0012801	11	11
OG0012802	11	11
OG0012803	7	7
OG0012804	6	6
OG0012805	7	7
OG0012806	7	7
OG0012807	5	4
OG0012808	11	11
OG0012809	5	5
OG0012810	6	6
OG0012811	5	5
OG0012812	10	10
OG0012813	5	4
OG0012814	8	8
OG0012815	8	8
OG0012816	7	7
OG0012817	8	8
OG0012818	8	8
OG0012819	8	8
OG0012820	6	6
OG0012821	7	7
OG0012822	8	8
OG0012823	6	6
OG0012824	8	8
OG0012825	9	9
OG0012826	8	8
OG0012827	8	8
OG0012828	7	7
OG0012829	8	8
OG0012830	8	8
OG0012831	9	9
OG0012832	9	9
OG0012833	8	8
OG0012834	8	8
OG0012835	8	8
OG0012836	8	8
OG0012837	8	8
OG0012838	8	8
OG0012839	9	9
OG0012840	6	5
OG0012841	8	8
OG0012842	8	8
OG0012843	10	10
OG0012844	9	9
OG0012845	8	8
OG0012846	8	8
OG0012847	7	6
OG0012848	8	8
OG0012849	6	6
OG0012850	8	8
OG0012851	8	8
OG0012852	9	9
OG0012853	7	7
OG0012854	8	8
OG0012855	8	8
OG0012856	6	6
OG0012857	6	6
OG0012858	7	7
OG0012859	5	5
OG0012860	8	8
OG0012861	11	11
OG0012862	9	9
OG0012863	10	10
OG0012864	9	9
OG0012865	9	9
OG0012866	9	9
OG0012867	7	7
OG0012868	9	9
OG0012869	8	8
OG0012870	8	8
OG0012871	9	9
OG0012872	7	5
OG0012873	7	7
OG0012874	8	8
OG0012875	6	6
OG0012876	8	8
OG0012877	8	8
OG0012878	8	8
OG0012879	9	9
OG0012880	9	9
OG0012881	9	9
OG0012882	8	8
OG0012883	10	10
OG0012884	7	7
OG0012885	9	9
OG0012886	7	7
OG0012887	9	9
OG0012888	6	6
OG0012889	7	7
OG0012890	11	11
OG0012891	9	9
OG0012892	7	7
OG0012893	7	7
OG0012894	9	9
OG0012895	5	5
OG0012896	11	11
OG0012897	8	8
OG0012898	6	6
OG0012899	7	7
OG0012900	8	8
OG0012901	8	8
OG0012902	9	9
OG0012903	7	7
OG0012904	8	8
OG0012905	4	4
OG0012906	6	6
OG0012907	7	7
OG0012908	8	8
OG0012909	7	7
OG0012910	7	7
OG0012911	7	7
OG0012912	7	7
OG0012913	5	4
OG0012914	8	8
OG0012915	9	9
OG0012916	7	6
OG0012917	8	8
OG0012918	9	9
OG0012919	9	9
OG0012920	11	11
OG0012921	11	11
OG0012922	8	8
OG0012923	11	11
OG0012924	11	11
OG0012925	11	11
OG0012926	11	11
OG0012927	11	11
OG0012928	11	11
OG0012929	11	11
OG0012930	10	10
OG0012931	11	11
OG0012932	11	11
OG0012933	11	11
OG0012934	11	11
OG0012935	11	11
OG0012936	11	11
OG0012937	11	11
OG0012938	11	11
OG0012939	11	11
OG0012940	11	11
OG0012941	11	11
OG0012942	11	11
OG0012943	11	11
OG0012944	11	11
OG0012945	11	11
OG0012946	11	11
OG0012947	11	11
OG0012948	11	11
OG0012949	11	11
OG0012950	11	11
OG0012951	10	10
OG0012952	3	3
OG0012953	4	4
OG0012954	3	3
OG0012955	3	3
OG0012956	10	10
OG0012957	4	4
OG0012958	10	10
OG0012959	10	10
OG0012960	1	1
OG0012961	3	3
OG0012962	4	3
OG0012963	10	10
OG0012964	2	1
OG0012965	2	2
OG0012966	10	10
OG0012967	2	0
OG0012968	3	3
OG0012969	3	3
OG0012970	8	8
OG0012971	10	10
OG0012972	4	4
OG0012973	3	3
OG0012974	10	10
OG0012975	5	5
OG0012976	3	3
OG0012977	10	10
OG0012978	1	0
OG0012979	10	10
OG0012980	2	2
OG0012981	3	3
OG0012982	3	3
OG0012983	2	2
OG0012984	2	2
OG0012985	2	2
OG0012986	3	3
OG0012987	10	10
OG0012988	3	3
OG0012989	2	2
OG0012990	9	9
OG0012991	3	3
OG0012992	3	3
OG0012993	3	3
OG0012994	10	10
OG0012995	10	10
OG0012996	3	3
OG0012997	4	4
OG0012998	10	10
OG0012999	3	3
OG0013000	10	10
OG0013001	3	3
OG0013002	3	3
OG0013003	3	2
OG0013004	3	3
OG0013005	3	3
OG0013006	3	3
OG0013007	4	4
OG0013008	3	3
OG0013009	3	3
OG0013010	3	2
OG0013011	10	10
OG0013012	3	3
OG0013013	2	2
OG0013014	3	3
OG0013015	2	2
OG0013016	10	10
OG0013017	3	3
OG0013018	3	3
OG0013019	10	10
OG0013020	3	3
OG0013021	3	3
OG0013022	2	2
OG0013023	3	3
OG0013024	1	1
OG0013025	3	3
OG0013026	3	3
OG0013027	2	2
OG0013028	1	1
OG0013029	3	3
OG0013030	2	2
OG0013031	3	3
OG0013032	4	4
OG0013033	4	4
OG0013034	3	3
OG0013035	2	2
OG0013036	2	1
OG0013037	3	3
OG0013038	3	3
OG0013039	4	4
OG0013040	7	7
OG0013041	3	3
OG0013042	3	3
OG0013043	2	2
OG0013044	2	2
OG0013045	3	3
OG0013046	1	1
OG0013047	3	3
OG0013048	4	4
OG0013049	3	3
OG0013050	2	2
OG0013051	3	3
OG0013052	3	3
OG0013053	3	3
OG0013054	3	3
OG0013055	2	2
OG0013056	3	3
OG0013057	3	3
OG0013058	5	4
OG0013059	3	0
OG0013060	3	3
OG0013061	4	4
OG0013062	3	3
OG0013063	3	2
OG0013064	8	8
OG0013065	5	5
OG0013066	3	3
OG0013067	4	4
OG0013068	3	3
OG0013069	4	4
OG0013070	2	2
OG0013071	3	3
OG0013072	3	3
OG0013073	3	3
OG0013074	3	3
OG0013075	3	3
OG0013076	6	6
OG0013077	3	2
OG0013078	2	2
OG0013079	4	4
OG0013080	2	1
OG0013081	3	3
OG0013082	2	1
OG0013083	5	3
OG0013084	2	2
OG0013085	5	5
OG0013086	8	8
OG0013087	3	3
OG0013088	3	3
OG0013089	3	2
OG0013090	3	3
OG0013091	2	2
OG0013092	3	3
OG0013093	10	10
OG0013094	2	1
OG0013095	10	10
OG0013096	3	3
OG0013097	4	4
OG0013098	3	3
OG0013099	4	3
OG0013100	3	3
OG0013101	4	4
OG0013102	4	4
OG0013103	3	3
OG0013104	3	3
OG0013105	3	3
OG0013106	2	2
OG0013107	3	3
OG0013108	3	3
OG0013109	3	3
OG0013110	4	4
OG0013111	4	4
OG0013112	10	10
OG0013113	2	2
OG0013114	4	4
OG0013115	4	4
OG0013116	3	3
OG0013117	4	3
OG0013118	2	1
OG0013119	7	7
OG0013120	3	3
OG0013121	3	3
OG0013122	5	4
OG0013123	3	3
OG0013124	4	4
OG0013125	1	1
OG0013126	4	4
OG0013127	3	3
OG0013128	3	3
OG0013129	2	0
OG0013130	4	4
OG0013131	5	5
OG0013132	4	4
OG0013133	3	2
OG0013134	7	7
OG0013135	4	4
OG0013136	3	3
OG0013137	3	3
OG0013138	3	3
OG0013139	2	2
OG0013140	5	5
OG0013141	3	3
OG0013142	1	1
OG0013143	3	3
OG0013144	9	9
OG0013145	2	1
OG0013146	3	3
OG0013147	3	3
OG0013148	3	3
OG0013149	3	3
OG0013150	3	3
OG0013151	3	3
OG0013152	9	9
OG0013153	4	4
OG0013154	2	2
OG0013155	3	3
OG0013156	3	3
OG0013157	3	3
OG0013158	2	2
OG0013159	3	3
OG0013160	4	4
OG0013161	5	5
OG0013162	2	2
OG0013163	3	3
OG0013164	3	3
OG0013165	3	3
OG0013166	4	4
OG0013167	3	3
OG0013168	3	2
OG0013169	1	1
OG0013170	3	3
OG0013171	2	2
OG0013172	3	3
OG0013173	3	3
OG0013174	2	2
OG0013175	4	4
OG0013176	2	2
OG0013177	2	2
OG0013178	3	3
OG0013179	2	2
OG0013180	4	4
OG0013181	2	2
OG0013182	2	2
OG0013183	2	2
OG0013184	3	3
OG0013185	3	3
OG0013186	3	3
OG0013187	2	2
OG0013188	1	1
OG0013189	3	3
OG0013190	3	3
OG0013191	4	4
OG0013192	4	3
OG0013193	2	2
OG0013194	3	3
OG0013195	3	3
OG0013196	3	3
OG0013197	4	4
OG0013198	3	3
OG0013199	3	3
OG0013200	3	3
OG0013201	3	3
OG0013202	3	3
OG0013203	4	4
OG0013204	3	3
OG0013205	2	2
OG0013206	3	2
OG0013207	2	2
OG0013208	3	3
OG0013209	2	2
OG0013210	1	1
OG0013211	3	3
OG0013212	3	3
OG0013213	3	3
OG0013214	3	3
OG0013215	3	3
OG0013216	2	2
OG0013217	4	4
OG0013218	5	5
OG0013219	3	3
OG0013220	4	4
OG0013221	2	2
OG0013222	6	6
OG0013223	3	3
OG0013224	2	2
OG0013225	3	3
OG0013226	3	3
OG0013227	8	8
OG0013228	2	2
OG0013229	3	3
OG0013230	3	2
OG0013231	3	3
OG0013232	2	2
OG0013233	2	2
OG0013234	3	3
OG0013235	9	9
OG0013236	3	3
OG0013237	3	3
OG0013238	5	5
OG0013239	3	3
OG0013240	3	3
OG0013241	3	3
OG0013242	3	3
OG0013243	3	2
OG0013244	3	3
OG0013245	3	3
OG0013246	2	2
OG0013247	3	3
OG0013248	3	3
OG0013249	3	3
OG0013250	4	4
OG0013251	3	3
OG0013252	3	3
OG0013253	3	3
OG0013254	3	3
OG0013255	3	3
OG0013256	3	3
OG0013257	3	3
OG0013258	3	3
OG0013259	3	3
OG0013260	3	3
OG0013261	1	1
OG0013262	3	3
OG0013263	3	3
OG0013264	2	1
OG0013265	2	2
OG0013266	3	3
OG0013267	4	4
OG0013268	3	1
OG0013269	3	3
OG0013270	3	3
OG0013271	2	2
OG0013272	3	2
OG0013273	2	1
OG0013274	2	1
OG0013275	3	3
OG0013276	3	3
OG0013277	3	3
OG0013278	2	2
OG0013279	3	3
OG0013280	3	3
OG0013281	3	3
OG0013282	3	3
OG0013283	2	2
OG0013284	3	3
OG0013285	2	2
OG0013286	4	4
OG0013287	4	4
OG0013288	3	2
OG0013289	5	5
OG0013290	5	5
OG0013291	4	4
OG0013292	4	4
OG0013293	6	6
OG0013294	4	4
OG0013295	5	5
OG0013296	4	4
OG0013297	5	5
OG0013298	4	4
OG0013299	5	5
OG0013300	4	4
OG0013301	4	4
OG0013302	5	5
OG0013303	4	4
OG0013304	5	5
OG0013305	2	2
OG0013306	4	4
OG0013307	2	1
OG0013308	4	4
OG0013309	4	4
OG0013310	2	2
OG0013311	5	5
OG0013312	5	5
OG0013313	4	4
OG0013314	4	4
OG0013315	4	4
OG0013316	3	3
OG0013317	4	4
OG0013318	4	4
OG0013319	2	2
OG0013320	2	2
OG0013321	4	2
OG0013322	4	4
OG0013323	4	4
OG0013324	4	4
OG0013325	3	3
OG0013326	4	4
OG0013327	4	4
OG0013328	3	3
OG0013329	5	4
OG0013330	5	5
OG0013331	4	4
OG0013332	2	2
OG0013333	4	4
OG0013334	4	4
OG0013335	4	4
OG0013336	5	5
OG0013337	4	4
OG0013338	4	4
OG0013339	4	4
OG0013340	4	4
OG0013341	4	4
OG0013342	4	4
OG0013343	4	4
OG0013344	3	3
OG0013345	3	3
OG0013346	8	8
OG0013347	4	4
OG0013348	3	3
OG0013349	4	4
OG0013350	3	3
OG0013351	5	5
OG0013352	4	4
OG0013353	4	4
OG0013354	3	3
OG0013355	4	4
OG0013356	4	4
OG0013357	4	4
OG0013358	6	6
OG0013359	4	4
OG0013360	3	3
OG0013361	10	10
OG0013362	8	8
OG0013363	5	5
OG0013364	2	2
OG0013365	4	4
OG0013366	5	5
OG0013367	6	6
OG0013368	3	3
OG0013369	4	3
OG0013370	4	4
OG0013371	4	4
OG0013372	4	4
OG0013373	4	4
OG0013374	4	4
OG0013375	4	4
OG0013376	3	3
OG0013377	4	4
OG0013378	4	4
OG0013379	4	4
OG0013380	4	4
OG0013381	4	4
OG0013382	4	4
OG0013383	4	4
OG0013384	2	2
OG0013385	2	1
OG0013386	3	3
OG0013387	4	4
OG0013388	4	4
OG0013389	4	4
OG0013390	4	4
OG0013391	5	5
OG0013392	3	3
OG0013393	4	4
OG0013394	4	4
OG0013395	4	3
OG0013396	4	4
OG0013397	4	4
OG0013398	4	4
OG0013399	3	3
OG0013400	4	4
OG0013401	2	2
OG0013402	3	2
OG0013403	5	5
OG0013404	4	4
OG0013405	3	3
OG0013406	4	4
OG0013407	3	3
OG0013408	4	4
OG0013409	4	3
OG0013410	5	5
OG0013411	3	3
OG0013412	4	4
OG0013413	4	4
OG0013414	5	5
OG0013415	5	5
OG0013416	4	4
OG0013417	9	9
OG0013418	3	3
OG0013419	5	5
OG0013420	4	4
OG0013421	4	4
OG0013422	5	5
OG0013423	4	4
OG0013424	10	10
OG0013425	4	4
OG0013426	9	9
OG0013427	4	4
OG0013428	5	5
OG0013429	3	3
OG0013430	3	3
OG0013431	4	4
OG0013432	5	5
OG0013433	4	4
OG0013434	4	4
OG0013435	3	3
OG0013436	4	4
OG0013437	3	3
OG0013438	4	4
OG0013439	4	4
OG0013440	4	4
OG0013441	4	4
OG0013442	4	3
OG0013443	4	4
OG0013444	4	4
OG0013445	4	4
OG0013446	4	4
OG0013447	4	4
OG0013448	4	4
OG0013449	4	4
